what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359330229337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359330229809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330235250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330235623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330239207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330240555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330243706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330246221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330247704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330250798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330251239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330253762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330261222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330261693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330263651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330270503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330270935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330272792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330276173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330276612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330280604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330284252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330284667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330290565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330303464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330303967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330308578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330312715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330313221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330317796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330319205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330321682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330323821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359330330680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359330335627
