what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612977706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357612990758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357612991227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613008124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357613011871
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1357613013661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613018100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613020188
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1357613022096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357613037536
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1357613052388
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1357613110944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357613137390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613138598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613147185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357613153616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613154077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613156290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1357613166970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613189246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613190106
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1357613191353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613196116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357613197938
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1357613199186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1357613203722
executed,command,com.aptana.editor.findbar,3.0.0.1345081752,"org.eclipse.ui.edit.findbar.findNextOrPrev",1357613217270
executed,command,com.aptana.editor.findbar,3.0.0.1345081752,"org.eclipse.ui.edit.findbar.findNextOrPrev",1357613218311
