what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341635895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341642752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341643427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341673888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341685310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341696826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341711055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341711992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341718982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341720503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341740462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1359341746681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341748213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341779805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341780463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341788591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359341797911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341799275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341799819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341816288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341817195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341826718
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359341829012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341841107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341841630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341846046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359341846892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359341848277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341857650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341871604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341872200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341875004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341877579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341878145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341881797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341883819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341885762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341909339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341920121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359341923298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359341924508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341925282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341928858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359341934872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341935376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341951529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341953089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341955783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341959101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341967319
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359341968819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359341985088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342209183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342209809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342211325
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359342220846
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359342224551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342236673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342243128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359342262247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342263658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342271010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342277843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342318051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359342327146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342327607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342331377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359342338049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359342344606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342345958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359342348786
