what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359672602017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672602736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672605225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672611733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672620716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672621586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672625851
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359672629706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672639079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672657410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359672675464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359672684552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359672685633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672686221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672689808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672690448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359672708295
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359672717645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359672741312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359672742536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359672750761
