what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1359695457481
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1359695457517
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1359695457543
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1359695489627
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1359695489685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695489922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695491445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695497704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695505171
opened,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359695509034
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359695509202
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359695511259
started,bundle,com.aptana.core.io,3.0.3.1344299438,"com.aptana.core.io",1359695520535
started,bundle,com.aptana.ui.io,3.0.0.1341361380,"com.aptana.ui.io",1359695520550
started,bundle,com.aptana.explorer,3.0.0.1338904888,"com.aptana.explorer",1359695524184
started,bundle,com.aptana.editor.css.formatter,3.0.0.1341616068,"com.aptana.editor.css.formatter",1359695532240
started,bundle,com.aptana.editor.json,3.0.0.1341616068,"com.aptana.editor.json",1359695532317
started,bundle,com.aptana.editor.html.formatter,3.0.3.1341616068,"com.aptana.editor.html.formatter",1359695532340
started,bundle,com.aptana.editor.js.formatter,3.0.3.1341616068,"com.aptana.editor.js.formatter",1359695532463
started,bundle,com.aptana.editor.xml.formatter,3.0.0.1341616068,"com.aptana.editor.xml.formatter",1359695532525
opened,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359695532846
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1359695532926
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1359695533003
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359695533013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695572592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695585318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359695586188
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359695586865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359695594951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359695598401
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1359695598569
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359695637235
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359695638404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359695714451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359695727904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695729376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695730179
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359695731285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359695732138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695734702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695745452
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359695748833
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359695752916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359695759127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695759594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695763597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359695768848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359695774221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359695775649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695776484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695778106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695783668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695785663
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359695786916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359695797204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695797629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695801576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695804830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695806760
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359695807995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359695824942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359696537981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359696571003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359696576166
