what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982807147
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358982808825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358982843635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982844138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982855223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982856773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982863851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358982888609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982889207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982891929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358982894511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982894977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982897027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358982902329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982902845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982905146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358982910181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982910579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982922201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358982923665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983045941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983048307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983078783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983079974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983092022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983104430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983344213
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1358983346425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983357248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983357798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983374434
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358983380527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983419146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983460608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983492747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983493448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983497010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983502970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983503418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983508784
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1358983510647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983526042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983571442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983740107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983744413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983745334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983784073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983790721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983819845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983821144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983828830
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358983833574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983839246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983839731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983842411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983855661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983856156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983862560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983880437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983880987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983888389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983893101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983893543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983898002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983900397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983900839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983902956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983907028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983907555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983923117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983926698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983927297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983935034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983936435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983971437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983980072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983980505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983983325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983985993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983986425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983989023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358983990745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358983991183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358984007166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358984009640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358984010048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358984012002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358984015552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358984016053
