what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099041397
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359099044025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099075873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099085730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099093985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099094658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099098632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359099101799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359099102365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359099102694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359099103030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359099103611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359099104306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359099107736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099109328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099110757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099116360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099128338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099168323
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359099171729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099186485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099207230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099224130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099228553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099243263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099293730
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359099295315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099301705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099302746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099306490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099307305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099308847
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359099310392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099316061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099323484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099335384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099336143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099343101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359099355732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359099357117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099358003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099358435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099364268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099370166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099370618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099373300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099378062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099378438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099385908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099395238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099395654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099398448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099405141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099405595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099409689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099410631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099414835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099436044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099437036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099439345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359099443109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359099444810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359099445653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099446102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359099448330
