what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459100537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459101341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459104524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459110159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459110639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459131690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459147971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459148708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459156900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459158093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459158822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459162308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459162794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459164698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459167611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459168157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459170515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459174458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459183114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459183654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459186742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459189724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459190212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459192289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459193826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459194381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459196190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459197096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459203369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459206473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459207245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459256511
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1358459258591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459281311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459281939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459316534
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1358459319631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459325259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459361054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459361877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459365477
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1358459367548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459563901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459564481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459572783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459660681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459661131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459710809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459751751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459754019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459757771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459763461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459763909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459773936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459777876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459778832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459795972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459802883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459828167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459833770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459837285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459849770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459850386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459869151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459877426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459877885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358459891386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459910575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358459954991
