what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344029388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359344031972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344032526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344034782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344046054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344071700
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359344075400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359344088325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344088852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344091624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359344094421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344094897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344102774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359344103905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359344104118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359344105668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344106196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344112260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359344117904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344118357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359344162057
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1359344165601
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1359344236635
