what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1351650209721
processors,sysinfo,,,"2",1351650209721
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1351650209721
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1351650209721
java.specification.name,sysinfo,,,"Java Platform API Specification",1351650209721
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351650209721
java.specification.version,sysinfo,,,"1.6",1351650209721
java.vendor,sysinfo,,,"Apple Inc.",1351650209721
java.version,sysinfo,,,"1.6.0_37",1351650209721
java.vm.info,sysinfo,,,"mixed mode",1351650209721
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1351650209721
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1351650209721
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351650209721
java.vm.specification.version,sysinfo,,,"1.0",1351650209721
java.vm.vendor,sysinfo,,,"Apple Inc.",1351650209721
java.vm.version,sysinfo,,,"20.12-b01-434",1351650209721
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1351650209848
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1351650209981
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1351650210078
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1351650210705
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1351650211412
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1351650211456
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1351650212007
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1351650212754
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1351650212824
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1351650212935
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1351650213020
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1351650213158
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1351650213984
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1351650214143
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1351650214169
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1351650214298
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1351650214438
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1351650214479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351650219677
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1351650242021
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1351650242050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351650245780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351650249269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351650255089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351650274248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351653108040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351653112986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351653121948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351653122740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351653139597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351653150945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351653221242
opened,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1351653230268
activated,editor,com.aptana.editor.css,3.0.3.1340379148,"com.aptana.editor.css",1351653230499
activated,editor,com.aptana.editor.html,3.0.3.1345209313,"com.aptana.editor.html",1351653246382
